	Scan	Voltage (mV)	Current (A)
262	0	37.261962890625	-2.75373491689383e-13
263	0	37.5823974609375	-2.6822093346368474e-13
264	0	37.9486083984375	-2.5212767745586367e-13
265	0	38.26904296875	-2.896786081407795e-13
266	0	38.5894775390625	-2.62856514794411e-13
267	0	38.909912109375	-2.5749209612513734e-13
268	0	39.276123046875	-2.6106837523798647e-13
269	0	39.5965576171875	-2.700090730201093e-13
270	0	39.9169921875	-2.700090730201093e-13
271	0	40.283203125	-2.7179721257653387e-13
272	0	40.6036376953125	-2.5212767745586367e-13
273	0	40.924072265625	-2.7716163124580754e-13
274	0	41.2445068359375	-2.6106837523798647e-13
275	0	41.6107177734375	-2.7358535213295846e-13
276	0	41.93115234375	-2.5570395656871275e-13
277	0	42.2515869140625	-2.62856514794411e-13
278	0	42.572021484375	-2.700090730201093e-13
279	0	42.938232421875	-2.5570395656871275e-13
280	0	43.2586669921875	-2.539158170122882e-13
281	0	43.5791015625	-2.700090730201093e-13
