	Scan	Voltage (mV)	Current (A)
241	0	151.702880859375	-1.6450883919105998e-12
242	0	152.52685546875	-1.6152860659701903e-12
243	0	153.350830078125	-1.633167461534436e-12
244	0	154.2205810546875	-1.5497209489012896e-12
245	0	155.0445556640625	-1.4543535058919796e-12
246	0	155.8685302734375	-1.3351442021303418e-12
247	0	156.6925048828125	-1.4901162970204708e-12
248	0	157.5164794921875	-1.5199186229608803e-12
249	0	158.38623046875	-1.4364721103277337e-12
250	0	159.210205078125	-1.4007093191992425e-12
251	0	160.0341796875	-1.2993814110018506e-12
252	0	160.858154296875	-1.4007093191992425e-12
253	0	161.68212890625	-1.5139581577727982e-12
254	0	162.5518798828125	-1.3649465280707513e-12
255	0	163.3758544921875	-1.2338162939329499e-12
256	0	164.1998291015625	-1.2576581546852773e-12
257	0	165.0238037109375	-1.3589860628826694e-12
258	0	165.8477783203125	-1.4185907147634882e-12
259	0	166.717529296875	-1.2516976894971956e-12
260	0	167.54150390625	-1.0550023382904932e-12
261	0	168.365478515625	-1.2040139679925404e-12
262	0	169.189453125	-1.323223271754178e-12
263	0	170.013427734375	-1.2040139679925404e-12
264	0	170.8831787109375	-1.0967255946070665e-12
265	0	171.7071533203125	-1.0490418731024113e-12
266	0	172.5311279296875	-1.1682511768640492e-12
267	0	173.3551025390625	-1.2636186198733594e-12
268	0	174.1790771484375	-1.162290711675967e-12
269	0	175.048828125	-1.066923268666657e-12
270	0	175.872802734375	-9.536744300931013e-13
271	0	176.69677734375	-1.0252000123500837e-12
272	0	177.520751953125	-1.0609628034785751e-12
273	0	178.3447265625	-1.1980535028044585e-12
274	0	179.2144775390625	-1.0788441990428208e-12
275	0	180.0384521484375	-9.894372212215925e-13
276	0	180.8624267578125	-9.536744300931013e-13
277	0	181.6864013671875	-9.059907085884462e-13
278	0	182.5103759765625	-9.715558256573468e-13
279	0	183.380126953125	-1.0430814079143296e-12
280	0	184.2041015625	-9.953976864096744e-13
281	0	185.028076171875	-1.0609628034785751e-12
282	0	185.85205078125	-9.834767560335106e-13
283	0	186.676025390625	-8.70227917459955e-13
284	0	187.5457763671875	-9.119511737765282e-13
285	0	188.3697509765625	-8.16583730767218e-13
286	0	189.1937255859375	-8.761883826480368e-13
287	0	190.0177001953125	-9.655953604692651e-13
288	0	190.8416748046875	-9.000302434003643e-13
289	0	191.71142578125	-1.0132790819739201e-12
290	0	192.535400390625	-8.64267452271873e-13
291	0	193.359375	-8.285046611433817e-13
292	0	194.183349609375	-8.285046611433817e-13
293	0	195.00732421875	-7.689000092625629e-13
294	0	195.831298828125	-8.046628003910542e-13
295	0	196.7010498046875	-9.536744300931013e-13
296	0	197.5250244140625	-8.463860567076273e-13
297	0	198.3489990234375	-7.331372181340716e-13
298	0	199.1729736328125	-6.914139618174984e-13
299	0	199.9969482421875	-7.867814048268085e-13
300	0	200.86669921875	-8.463860567076273e-13
301	0	201.690673828125	-8.225441959552999e-13
302	0	202.5146484375	-7.033348921936621e-13
303	0	203.338623046875	-6.318093099366797e-13
304	0	204.16259765625	-7.569790788863991e-13
305	0	205.0323486328125	-8.463860567076273e-13
306	0	205.8563232421875	-7.510186136983172e-13
307	0	206.6802978515625	-6.496907055009253e-13
308	0	207.5042724609375	-6.377697751247615e-13
309	0	208.3282470703125	-7.450581485102354e-13
310	0	209.197998046875	-8.64267452271873e-13
311	0	210.02197265625	-6.318093099366797e-13
312	0	210.845947265625	-5.841255884320246e-13
313	0	211.669921875	-6.854534966294165e-13
314	0	212.493896484375	-7.689000092625629e-13
315	0	213.3636474609375	-7.271767529459898e-13
316	0	214.1876220703125	-6.139279143724339e-13
317	0	215.0115966796875	-5.304814017392876e-13
318	0	215.8355712890625	-6.198883795605158e-13
319	0	216.6595458984375	-7.331372181340716e-13
320	0	217.529296875	-6.735325662532528e-13
321	0	218.353271484375	-6.61611635877089e-13
322	0	219.17724609375	-5.60283727679697e-13
323	0	220.001220703125	-5.245209365512057e-13
324	0	220.8251953125	-5.424023321154514e-13
325	0	221.6949462890625	-6.854534966294165e-13
326	0	222.5189208984375	-7.092953573817441e-13
327	0	223.3428955078125	-6.735325662532528e-13
328	0	224.1668701171875	-5.543232624916152e-13
329	0	224.9908447265625	-5.483627973035333e-13
330	0	225.860595703125	-5.483627973035333e-13
331	0	226.6845703125	-4.470348891061412e-13
332	0	227.508544921875	-5.722046580558608e-13
333	0	228.33251953125	-6.675721010651709e-13
334	0	229.156494140625	-5.781651232439427e-13
335	0	230.0262451171875	-6.258488447485978e-13
336	0	230.8502197265625	-5.60283727679697e-13
337	0	231.6741943359375	-5.722046580558608e-13
338	0	232.4981689453125	-5.185604713631238e-13
339	0	233.3221435546875	-4.172325631657318e-13
340	0	234.19189453125	-4.2319302835381366e-13
341	0	235.015869140625	-4.887581454227144e-13
342	0	235.83984375	-5.781651232439427e-13
343	0	236.663818359375	-5.781651232439427e-13
344	0	237.48779296875	-5.424023321154514e-13
345	0	238.3575439453125	-3.814697720372405e-13
346	0	239.1815185546875	-3.9339070241340425e-13
347	0	240.0054931640625	-4.589558194823051e-13
348	0	240.8294677734375	-6.139279143724339e-13
349	0	241.6534423828125	-5.185604713631238e-13
350	0	242.523193359375	-3.874302372253224e-13
351	0	243.34716796875	-3.457069809087492e-13
352	0	244.171142578125	-4.529953542942231e-13
353	0	244.9951171875	-5.60283727679697e-13
354	0	245.819091796875	-5.722046580558608e-13
355	0	246.6888427734375	-3.5166744609683105e-13
356	0	247.5128173828125	-2.9802325940409414e-13
357	0	248.3367919921875	-3.814697720372405e-13
358	0	249.1607666015625	-5.900860536201064e-13
359	0	249.9847412109375	-5.006790757988782e-13
360	0	250.8087158203125	-2.5630000308752093e-13
361	0	251.678466796875	-2.6226046827560283e-13
362	0	252.50244140625	-5.722046580558608e-13
363	0	253.326416015625	-4.1127209797764995e-13
364	0	254.150390625	-3.874302372253224e-13
365	0	254.974365234375	-2.801418638398485e-13
366	0	255.8441162109375	-2.801418638398485e-13
367	0	256.6680908203125	-5.60283727679697e-13
368	0	257.4920654296875	-4.0531163278956805e-13
369	0	258.3160400390625	-3.9935116760148615e-13
370	0	259.1400146484375	-2.801418638398485e-13
371	0	260.009765625	-2.1457674677094778e-13
372	0	260.833740234375	-4.2319302835381366e-13
373	0	261.65771484375	-4.351139587299775e-13
374	0	262.481689453125	-5.126000061750419e-13
375	0	263.3056640625	-3.57627911284913e-13
376	0	264.1754150390625	-3.3974651572066734e-13
377	0	264.9993896484375	-1.5497209489012895e-13
378	0	265.8233642578125	-3.57627911284913e-13
379	0	266.6473388671875	-3.755093068491586e-13
380	0	267.4713134765625	-4.351139587299775e-13
381	0	268.341064453125	-3.874302372253224e-13
382	0	269.1650390625	-3.2782558534450354e-13
383	0	269.989013671875	-3.099441897802579e-13
384	0	270.81298828125	-2.503395378994391e-13
385	0	271.636962890625	-2.3245814233519343e-13
386	0	272.5067138671875	-3.457069809087492e-13
387	0	273.3306884765625	-2.2053721195902968e-13
388	0	274.1546630859375	-3.457069809087492e-13
389	0	274.9786376953125	-3.218651201564217e-13
390	0	275.8026123046875	-3.5166744609683105e-13
391	0	276.67236328125	-2.9802325940409414e-13
392	0	277.496337890625	-1.2516976894971954e-13
393	0	278.3203125	-1.1324883857355578e-13
394	0	279.144287109375	-1.9669535120670213e-13
395	0	279.96826171875	-3.457069809087492e-13
396	0	280.8380126953125	-3.635883764729949e-13
397	0	281.6619873046875	-2.503395378994391e-13
398	0	282.4859619140625	-5.3644186692736945e-14
399	0	283.3099365234375	-1.728534904543746e-13
400	0	284.1339111328125	-2.7418139865176664e-13
401	0	285.003662109375	-3.099441897802579e-13
402	0	285.82763671875	-3.1590465496833984e-13
403	0	286.651611328125	-7.748604744506447e-14
404	0	287.4755859375	-1.788139556424565e-14
405	0	288.299560546875	-2.9802325940409414e-13
406	0	289.1693115234375	-3.218651201564217e-13
407	0	289.9932861328125	-1.0728837338547389e-13
408	0	290.8172607421875	-9.536744300931013e-14
409	0	291.6412353515625	-1.1920930376163767e-13
410	0	292.4652099609375	-2.5630000308752093e-13
411	0	293.3349609375	-1.1920930376163767e-13
412	0	294.158935546875	-2.384186075232753e-14
413	0	294.98291015625	-4.172325631657318e-14
414	0	295.806884765625	-1.3709069932588332e-13
415	0	296.630859375	-2.2649767714711155e-13
416	0	297.5006103515625	-1.0728837338547389e-13
417	0	298.3245849609375	3.57627911284913e-14
418	0	299.1485595703125	-2.9802325940409416e-14
419	0	299.9725341796875	-1.0728837338547389e-13
420	0	300.7965087890625	-1.6689302526629272e-13
421	0	301.6204833984375	-5.960465188081883e-14
422	0	302.490234375	-9.536744300931013e-14
423	0	303.314208984375	2.9802325940409416e-14
424	0	304.13818359375	4.172325631657318e-14
425	0	304.962158203125	1.788139556424565e-14
426	0	305.7861328125	-8.344651263314636e-14
427	0	306.6558837890625	-2.9802325940409416e-14
428	0	307.4798583984375	-1.1324883857355578e-13
429	0	308.3038330078125	4.172325631657318e-14
430	0	309.1278076171875	9.536744300931013e-14
431	0	309.9517822265625	1.4901162970204707e-13
432	0	310.821533203125	1.788139556424565e-13
433	0	311.6455078125	-1.1920930376163766e-14
434	0	312.469482421875	-4.172325631657318e-14
435	0	313.29345703125	1.5497209489012895e-13
436	0	314.117431640625	1.1920930376163766e-14
437	0	314.9871826171875	9.536744300931013e-14
438	0	315.8111572265625	7.15255822569826e-14
439	0	316.6351318359375	4.172325631657318e-14
440	0	317.4591064453125	2.7418139865176664e-13
441	0	318.2830810546875	2.5630000308752093e-13
442	0	319.15283203125	7.748604744506447e-14
443	0	319.976806640625	5.960465188081883e-14
444	0	320.80078125	1.1920930376163767e-13
445	0	321.624755859375	1.9073488601862025e-13
446	0	322.44873046875	2.861023290279304e-13
447	0	323.3184814453125	2.086162815828659e-13
448	0	324.1424560546875	1.6689302526629272e-13
449	0	324.9664306640625	1.1920930376163767e-13
450	0	325.7904052734375	1.3709069932588332e-13
451	0	326.6143798828125	3.457069809087492e-13
452	0	327.484130859375	3.6954884166107675e-13
453	0	328.30810546875	1.5497209489012895e-13
454	0	329.132080078125	1.0132790819739201e-13
455	0	329.9560546875	2.2649767714711155e-13
456	0	330.780029296875	3.457069809087492e-13
457	0	331.6497802734375	3.218651201564217e-13
458	0	332.4737548828125	1.4901162970204707e-13
459	0	333.2977294921875	2.443790727113572e-13
460	0	334.1217041015625	3.5166744609683105e-13
461	0	334.9456787109375	2.801418638398485e-13
462	0	335.8154296875	2.086162815828659e-13
463	0	336.639404296875	1.6689302526629272e-13
464	0	337.46337890625	3.635883764729949e-13
465	0	338.287353515625	3.3974651572066734e-13
466	0	339.111328125	2.861023290279304e-13
467	0	339.9810791015625	2.682209334636848e-13
468	0	340.8050537109375	2.443790727113572e-13
469	0	341.6290283203125	2.682209334636848e-13
470	0	342.4530029296875	2.861023290279304e-13
471	0	343.2769775390625	2.861023290279304e-13
472	0	344.146728515625	3.218651201564217e-13
473	0	344.970703125	2.1457674677094778e-13
474	0	345.794677734375	2.801418638398485e-13
475	0	346.61865234375	2.7418139865176664e-13
476	0	347.442626953125	2.2053721195902968e-13
477	0	348.3123779296875	2.443790727113572e-13
478	0	349.1363525390625	4.351139587299775e-13
479	0	349.9603271484375	1.4901162970204707e-13
480	0	350.7843017578125	1.3113023413780142e-13
481	0	351.6082763671875	1.1920930376163767e-13
482	0	352.47802734375	1.8477442083053837e-13
483	0	353.302001953125	1.5497209489012895e-13
484	0	354.1259765625	3.3378605053258544e-13
485	0	354.949951171875	2.443790727113572e-13
486	0	355.77392578125	1.8477442083053837e-13
487	0	356.597900390625	1.3709069932588332e-13
488	0	357.4676513671875	-1.1920930376163766e-14
489	0	358.2916259765625	1.430511645139652e-13
490	0	359.1156005859375	1.1324883857355578e-13
491	0	359.9395751953125	1.0132790819739201e-13
492	0	360.7635498046875	2.0265581639478403e-13
493	0	361.63330078125	2.9802325940409416e-14
494	0	362.457275390625	1.2516976894971954e-13
495	0	363.28125	-4.768372150465506e-14
496	0	364.105224609375	1.1920930376163766e-14
497	0	364.92919921875	8.344651263314636e-14
498	0	365.7989501953125	1.0728837338547389e-13
499	0	366.6229248046875	5.960465188081883e-14
500	0	367.4468994140625	-3.57627911284913e-14
501	0	368.2708740234375	-5.3644186692736945e-14
502	0	369.0948486328125	-7.15255822569826e-14
503	0	369.964599609375	4.172325631657318e-14
504	0	370.78857421875	5.960465188081883e-14
505	0	371.612548828125	-1.5497209489012895e-13
506	0	372.4365234375	-1.1920930376163767e-13
507	0	373.260498046875	-1.1920930376163766e-14
508	0	374.1302490234375	3.57627911284913e-14
509	0	374.9542236328125	-4.172325631657318e-14
510	0	375.7781982421875	-7.748604744506447e-14
511	0	376.6021728515625	-1.0132790819739201e-13
512	0	377.4261474609375	1.0132790819739201e-13
513	0	378.2958984375	0.0
514	0	379.119873046875	-2.920627942160123e-13
515	0	379.94384765625	-4.768372150465506e-14
516	0	380.767822265625	-5.960465188081883e-15
517	0	381.591796875	1.0132790819739201e-13
518	0	382.4615478515625	-1.3709069932588332e-13
519	0	383.2855224609375	-1.5497209489012895e-13
520	0	384.1094970703125	-2.2649767714711155e-13
521	0	384.9334716796875	-7.15255822569826e-14
522	0	385.7574462890625	-8.344651263314636e-14
523	0	386.627197265625	5.3644186692736945e-14
524	0	387.451171875	-1.2516976894971954e-13
525	0	388.275146484375	-1.788139556424565e-13
526	0	389.09912109375	-9.536744300931013e-14
527	0	389.923095703125	-4.768372150465506e-14
528	0	390.7928466796875	-1.8477442083053837e-13
529	0	391.6168212890625	0.0
530	0	392.4407958984375	-1.5497209489012895e-13
531	0	393.2647705078125	-1.1920930376163766e-14
532	0	394.0887451171875	2.9802325940409416e-14
533	0	394.95849609375	-1.1920930376163767e-13
534	0	395.782470703125	-2.0265581639478403e-13
535	0	396.6064453125	-1.6093256007821085e-13
536	0	397.430419921875	-1.430511645139652e-13
537	0	398.25439453125	2.384186075232753e-14
538	0	399.1241455078125	1.788139556424565e-14
539	0	399.9481201171875	-4.768372150465506e-14
540	0	400.7720947265625	-3.57627911284913e-14
541	0	401.5960693359375	-1.9669535120670213e-13
542	0	402.4200439453125	-2.3841860752327533e-13
543	0	403.289794921875	-3.57627911284913e-14
544	0	404.11376953125	-1.1920930376163767e-13
545	0	404.937744140625	-6.556511706890071e-14
546	0	405.76171875	0.0
547	0	406.585693359375	-5.960465188081883e-15
548	0	407.40966796875	-2.6226046827560283e-13
549	0	408.2794189453125	-1.0728837338547389e-13
550	0	409.1033935546875	-8.940697782122825e-14
551	0	409.9273681640625	5.960465188081883e-14
552	0	410.7513427734375	-1.1920930376163767e-13
553	0	411.5753173828125	-2.086162815828659e-13
554	0	412.445068359375	-1.3709069932588332e-13
555	0	413.26904296875	4.172325631657318e-14
556	0	414.093017578125	-4.768372150465506e-14
557	0	414.9169921875	-1.9073488601862025e-13
558	0	415.740966796875	-1.1920930376163767e-13
559	0	416.6107177734375	1.788139556424565e-14
560	0	417.4346923828125	-2.384186075232753e-14
561	0	418.2586669921875	-4.172325631657318e-14
562	0	419.0826416015625	-3.6954884166107675e-13
563	0	419.9066162109375	-5.960465188081883e-14
564	0	420.7763671875	2.9802325940409416e-14
565	0	421.600341796875	-1.1920930376163766e-14
566	0	422.42431640625	-1.728534904543746e-13
567	0	423.248291015625	-1.788139556424565e-13
568	0	424.072265625	-1.5497209489012895e-13
569	0	424.9420166015625	1.2516976894971954e-13
570	0	425.7659912109375	-1.788139556424565e-14
571	0	426.5899658203125	-2.9802325940409416e-14
572	0	427.4139404296875	-1.4901162970204707e-13
573	0	428.2379150390625	-2.443790727113572e-13
574	0	429.107666015625	-5.960465188081883e-14
575	0	429.931640625	5.3644186692736945e-14
576	0	430.755615234375	-1.1920930376163766e-14
577	0	431.57958984375	-1.1920930376163766e-14
578	0	432.403564453125	-1.2516976894971954e-13
579	0	433.2733154296875	-1.0728837338547389e-13
580	0	434.0972900390625	-6.556511706890071e-14
581	0	434.9212646484375	-8.940697782122825e-14
582	0	435.7452392578125	-6.556511706890071e-14
583	0	436.5692138671875	5.960465188081883e-15
584	0	437.43896484375	-5.960465188081883e-15
585	0	438.262939453125	3.57627911284913e-14
